rollno,register_sem,schedule_sem,subno,grade1,date_of_entry1,grade2,date_of_entry2,sub_type,slot
2001CB54,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE40,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001EE40,3,3,EE200,NULL,NULL,NULL,NULL,CORE,NULL
2001EE40,3,3,EE201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE40,3,3,EE202,NULL,NULL,NULL,NULL,CORE,NULL
2001EE40,3,3,EE221,NULL,NULL,NULL,NULL,CORE,NULL
2001EE40,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001CB52,3,3,HS221,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001CB52,3,3,CB203,NULL,NULL,NULL,NULL,CORE,NULL
2001CB52,3,3,CB205,NULL,NULL,NULL,NULL,CORE,NULL
2001CB52,3,3,CB211,NULL,NULL,NULL,NULL,CORE,NULL
2001CB52,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM23,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001MM23,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM23,3,3,MM201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM23,3,3,MM203,NULL,NULL,NULL,NULL,CORE,NULL
2001MM23,3,3,MM205,NULL,NULL,NULL,NULL,CORE,NULL
2001CB27,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001CB27,3,3,CB203,NULL,NULL,NULL,NULL,CORE,NULL
2001CB27,3,3,CB205,NULL,NULL,NULL,NULL,CORE,NULL
2001CB27,3,3,CB211,NULL,NULL,NULL,NULL,CORE,NULL
2001CB27,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001CS38,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS38,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS38,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS38,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS38,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001CS39,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS39,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS39,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS39,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS39,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
1801ME14,7,7,ME537,NULL,NULL,NULL,NULL,Department Elective - I,NULL
1801ME14,7,7,ME533,NULL,NULL,NULL,NULL,Department Elective - II,NULL
1801ME14,7,7,HS531,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801ME14,7,7,ME431,NULL,NULL,NULL,NULL,CORE,NULL
1801ME14,7,7,ME495,NULL,NULL,NULL,NULL,CORE,NULL
2001CS69,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS69,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS69,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS69,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS69,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001CB23,3,3,HS221,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001CB23,3,3,CB203,NULL,NULL,NULL,NULL,CORE,NULL
2001CB23,3,3,CB205,NULL,NULL,NULL,NULL,CORE,NULL
2001CB23,3,3,CB211,NULL,NULL,NULL,NULL,CORE,NULL
2001CB23,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
1801CE15,7,7,CE549,NULL,NULL,NULL,NULL,Department Elective - I,NULL
1801CE15,7,7,CE571,NULL,NULL,NULL,NULL,Department Elective - III,NULL
1801CE15,7,7,HS552,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801CE15,7,7,CE491,NULL,NULL,NULL,NULL,CORE,NULL
1801CE15,7,7,CE495,NULL,NULL,NULL,NULL,CORE,NULL
2001CS07,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS07,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS07,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS07,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS07,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM01,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001MM01,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM01,3,3,MM201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM01,3,3,MM203,NULL,NULL,NULL,NULL,CORE,NULL
2001MM01,3,3,MM205,NULL,NULL,NULL,NULL,CORE,NULL
2001ME82,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001ME82,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001ME82,3,3,ME207,NULL,NULL,NULL,NULL,CORE,NULL
2001ME82,3,3,ME209,NULL,NULL,NULL,NULL,CORE,NULL
2001ME82,3,3,ME231,NULL,NULL,NULL,NULL,CORE,NULL
2001ME70,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001ME70,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001ME70,3,3,ME207,NULL,NULL,NULL,NULL,CORE,NULL
2001ME70,3,3,ME209,NULL,NULL,NULL,NULL,CORE,NULL
2001ME70,3,3,ME231,NULL,NULL,NULL,NULL,CORE,NULL
2001ME77,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001ME77,3,3,ME207,NULL,NULL,NULL,NULL,CORE,NULL
2001ME77,3,3,ME209,NULL,NULL,NULL,NULL,CORE,NULL
2001ME77,3,3,ME231,NULL,NULL,NULL,NULL,CORE,NULL
2001ME79,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001ME79,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001ME79,3,3,ME207,NULL,NULL,NULL,NULL,CORE,NULL
2001ME79,3,3,ME209,NULL,NULL,NULL,NULL,CORE,NULL
2001ME79,3,3,ME231,NULL,NULL,NULL,NULL,CORE,NULL
2001ME45,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001ME45,3,3,ME207,NULL,NULL,NULL,NULL,CORE,NULL
2001ME45,3,3,ME209,NULL,NULL,NULL,NULL,CORE,NULL
2001ME45,3,3,ME231,NULL,NULL,NULL,NULL,CORE,NULL
2001CS78,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS78,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS78,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS78,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS78,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
1801ME26,7,7,ME537,NULL,NULL,NULL,NULL,Department Elective - I,NULL
1801ME26,7,7,ME533,NULL,NULL,NULL,NULL,Department Elective - II,NULL
1801ME26,7,7,ME431,NULL,NULL,NULL,NULL,CORE,NULL
1801ME26,7,7,ME495,NULL,NULL,NULL,NULL,CORE,NULL
2001MM10,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001MM10,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM10,3,3,MM201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM10,3,3,MM203,NULL,NULL,NULL,NULL,CORE,NULL
2001MM10,3,3,MM205,NULL,NULL,NULL,NULL,CORE,NULL
2113CS01,2,2,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2001CB21,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001CB21,3,3,CB203,NULL,NULL,NULL,NULL,CORE,NULL
2001CB21,3,3,CB205,NULL,NULL,NULL,NULL,CORE,NULL
2001CB21,3,3,CB211,NULL,NULL,NULL,NULL,CORE,NULL
2001CB21,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001CE01,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001CE01,3,3,CE203,NULL,NULL,NULL,NULL,CORE,NULL
2001CE01,3,3,CE211,NULL,NULL,NULL,NULL,CORE,NULL
2001CE01,3,3,CE213,NULL,NULL,NULL,NULL,CORE,NULL
2001CE01,3,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
2001CE01,3,3,CE293,NULL,NULL,NULL,NULL,CORE,NULL
2001CE01,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001ME84,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE64,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001EE64,3,3,EE200,NULL,NULL,NULL,NULL,CORE,NULL
2001EE64,3,3,EE201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE64,3,3,EE202,NULL,NULL,NULL,NULL,CORE,NULL
2001EE64,3,3,EE221,NULL,NULL,NULL,NULL,CORE,NULL
2001EE64,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE89,3,3,HS221,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001EE89,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001ME52,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001ME52,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001ME52,3,3,ME207,NULL,NULL,NULL,NULL,CORE,NULL
2001ME52,3,3,ME209,NULL,NULL,NULL,NULL,CORE,NULL
2001ME52,3,3,ME231,NULL,NULL,NULL,NULL,CORE,NULL
2001CE30,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001CE30,3,3,CE203,NULL,NULL,NULL,NULL,CORE,NULL
2001CE30,3,3,CE211,NULL,NULL,NULL,NULL,CORE,NULL
2001CE30,3,3,CE213,NULL,NULL,NULL,NULL,CORE,NULL
2001CE30,3,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
2001CE30,3,3,CE293,NULL,NULL,NULL,NULL,CORE,NULL
2001CE30,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
1801CS57,7,7,CS571,NULL,NULL,NULL,NULL,Department Elective - II,NULL
1801CS57,7,7,CS555,NULL,NULL,NULL,NULL,Department Elective - III,NULL
1801CS57,7,7,CS577,NULL,NULL,NULL,NULL,Department Elective - IV,NULL
1801CS57,7,7,CS491,NULL,NULL,NULL,NULL,CORE,NULL
2001CE68,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001CE68,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001CS09,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS09,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS09,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS09,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS09,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001CE64,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001CE64,3,3,CE203,NULL,NULL,NULL,NULL,CORE,NULL
2001CE64,3,3,CE211,NULL,NULL,NULL,NULL,CORE,NULL
2001CE64,3,3,CE213,NULL,NULL,NULL,NULL,CORE,NULL
2001CE64,3,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
2001CE64,3,3,CE293,NULL,NULL,NULL,NULL,CORE,NULL
2001CE64,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
1801CS59,7,7,CS571,NULL,NULL,NULL,NULL,Department Elective - II,NULL
1801CS59,7,7,CS555,NULL,NULL,NULL,NULL,Department Elective - III,NULL
1801CS59,7,7,CS544,NULL,NULL,NULL,NULL,Department Elective - IV,NULL
1801CS59,7,7,PH401,NULL,NULL,NULL,NULL,Open Elective,NULL
1801CS59,7,7,CS491,NULL,NULL,NULL,NULL,CORE,NULL
2001ME17,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001ME17,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001ME17,3,3,ME207,NULL,NULL,NULL,NULL,CORE,NULL
2001ME17,3,3,ME209,NULL,NULL,NULL,NULL,CORE,NULL
2001ME17,3,3,ME231,NULL,NULL,NULL,NULL,CORE,NULL
2001ME71,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001ME71,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001ME71,3,3,ME207,NULL,NULL,NULL,NULL,CORE,NULL
2001ME71,3,3,ME209,NULL,NULL,NULL,NULL,CORE,NULL
2001ME71,3,3,ME231,NULL,NULL,NULL,NULL,CORE,NULL
2001CS79,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS79,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS79,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS79,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS79,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001CB26,3,3,HS221,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001CB26,3,3,CB203,NULL,NULL,NULL,NULL,CORE,NULL
2001CB26,3,3,CB205,NULL,NULL,NULL,NULL,CORE,NULL
2001CB26,3,3,CB211,NULL,NULL,NULL,NULL,CORE,NULL
2001CB26,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE75,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001EE75,3,3,EE200,NULL,NULL,NULL,NULL,CORE,NULL
2001EE75,3,3,EE201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE75,3,3,EE202,NULL,NULL,NULL,NULL,CORE,NULL
2001EE75,3,3,EE221,NULL,NULL,NULL,NULL,CORE,NULL
2001EE75,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001CE51,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001CE51,3,3,CE203,NULL,NULL,NULL,NULL,CORE,NULL
2001CE51,3,3,CE211,NULL,NULL,NULL,NULL,CORE,NULL
2001CE51,3,3,CE213,NULL,NULL,NULL,NULL,CORE,NULL
2001CE51,3,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
2001CE51,3,3,CE293,NULL,NULL,NULL,NULL,CORE,NULL
2001CE51,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE12,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001EE12,3,3,EE200,NULL,NULL,NULL,NULL,CORE,NULL
2001EE12,3,3,EE201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE12,3,3,EE202,NULL,NULL,NULL,NULL,CORE,NULL
2001EE12,3,3,EE221,NULL,NULL,NULL,NULL,CORE,NULL
2001EE12,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
1801ME44,7,7,ME512,NULL,NULL,NULL,NULL,Department Elective - I,NULL
1801ME44,7,7,PH401,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801ME44,7,7,ME431,NULL,NULL,NULL,NULL,CORE,NULL
1801ME44,7,7,ME495,NULL,NULL,NULL,NULL,CORE,NULL
2001MM14,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001MM14,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM14,3,3,MM201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM14,3,3,MM203,NULL,NULL,NULL,NULL,CORE,NULL
2001MM14,3,3,MM205,NULL,NULL,NULL,NULL,CORE,NULL
2001MM09,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001MM09,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM09,3,3,MM201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM09,3,3,MM203,NULL,NULL,NULL,NULL,CORE,NULL
2001MM09,3,3,MM205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS20,3,3,HS221,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS20,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS20,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS20,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS20,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001CS24,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS24,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS24,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS24,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS24,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001CS04,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS04,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS04,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS04,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS04,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001CS28,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS28,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS28,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS28,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS28,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001ME41,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001ME41,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001ME41,3,3,ME207,NULL,NULL,NULL,NULL,CORE,NULL
2001ME41,3,3,ME209,NULL,NULL,NULL,NULL,CORE,NULL
2001ME41,3,3,ME231,NULL,NULL,NULL,NULL,CORE,NULL
2001CS37,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS37,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS37,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS37,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS37,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001CS64,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS64,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS64,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS64,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS64,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001CS11,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS11,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS11,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS11,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS11,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM03,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001MM03,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM03,3,3,MM201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM03,3,3,MM203,NULL,NULL,NULL,NULL,CORE,NULL
2001MM03,3,3,MM205,NULL,NULL,NULL,NULL,CORE,NULL
1901ME03,5,5,CS384,NULL,NULL,NULL,NULL,Open Elective - II,NULL
2001CS50,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS50,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS50,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS50,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS50,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
1901EE66,5,5,HS301,NULL,NULL,NULL,NULL,Open Elective,NULL
1901ME04,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901CS10,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective,NULL
2001CB11,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001CB11,3,3,CB203,NULL,NULL,NULL,NULL,CORE,NULL
2001CB11,3,3,CB205,NULL,NULL,NULL,NULL,CORE,NULL
2001CB11,3,3,CB211,NULL,NULL,NULL,NULL,CORE,NULL
2001CB11,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
1901CE07,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901EE29,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective,NULL
1901EE14,5,5,HS301,NULL,NULL,NULL,NULL,Open Elective,NULL
1901ME11,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
2001EE50,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001EE50,3,3,EE200,NULL,NULL,NULL,NULL,CORE,NULL
2001EE50,3,3,EE201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE50,3,3,EE202,NULL,NULL,NULL,NULL,CORE,NULL
2001EE50,3,3,EE221,NULL,NULL,NULL,NULL,CORE,NULL
2001EE50,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE01,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001EE01,3,3,EE200,NULL,NULL,NULL,NULL,CORE,NULL
2001EE01,3,3,EE201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE01,3,3,EE202,NULL,NULL,NULL,NULL,CORE,NULL
2001EE01,3,3,EE221,NULL,NULL,NULL,NULL,CORE,NULL
2001EE01,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001CE18,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001CE18,3,3,CE203,NULL,NULL,NULL,NULL,CORE,NULL
2001CE18,3,3,CE211,NULL,NULL,NULL,NULL,CORE,NULL
2001CE18,3,3,CE213,NULL,NULL,NULL,NULL,CORE,NULL
2001CE18,3,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
2001CE18,3,3,CE293,NULL,NULL,NULL,NULL,CORE,NULL
2001CE18,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
1901ME23,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1801CE29,7,7,CE549,NULL,NULL,NULL,NULL,Department Elective - I,NULL
1801CE29,7,7,CE543,NULL,NULL,NULL,NULL,Department Elective - II,NULL
1801CE29,7,7,CE571,NULL,NULL,NULL,NULL,Department Elective - III,NULL
1801CE29,7,7,CE491,NULL,NULL,NULL,NULL,CORE,NULL
1801CE29,7,7,CE495,NULL,NULL,NULL,NULL,CORE,NULL
2001MM18,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001MM18,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM18,3,3,MM201,NULL,NULL,NULL,NULL,CORE,NULL
2001MM18,3,3,MM203,NULL,NULL,NULL,NULL,CORE,NULL
2001MM18,3,3,MM205,NULL,NULL,NULL,NULL,CORE,NULL
2001CE38,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001CE38,3,3,CE203,NULL,NULL,NULL,NULL,CORE,NULL
2001CE38,3,3,CE211,NULL,NULL,NULL,NULL,CORE,NULL
2001CE38,3,3,CE213,NULL,NULL,NULL,NULL,CORE,NULL
2001CE38,3,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
2001CE38,3,3,CE293,NULL,NULL,NULL,NULL,CORE,NULL
2001CE38,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001ME78,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001ME78,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001ME78,3,3,ME207,NULL,NULL,NULL,NULL,CORE,NULL
2001ME78,3,3,ME209,NULL,NULL,NULL,NULL,CORE,NULL
2001ME78,3,3,ME231,NULL,NULL,NULL,NULL,CORE,NULL
2001ME76,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001ME76,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001ME76,3,3,ME207,NULL,NULL,NULL,NULL,CORE,NULL
2001ME76,3,3,ME209,NULL,NULL,NULL,NULL,CORE,NULL
2001ME76,3,3,ME231,NULL,NULL,NULL,NULL,CORE,NULL
2001CS41,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS41,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS41,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS41,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS41,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE24,3,3,HS201,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001EE24,3,3,EE200,NULL,NULL,NULL,NULL,CORE,NULL
2001EE24,3,3,EE201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE24,3,3,EE202,NULL,NULL,NULL,NULL,CORE,NULL
2001EE24,3,3,EE221,NULL,NULL,NULL,NULL,CORE,NULL
2001EE24,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
1901MM27,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1901CB42,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
2001CS67,3,3,HS221,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001CS67,3,3,CS204,NULL,NULL,NULL,NULL,CORE,NULL
2001CS67,3,3,CS205,NULL,NULL,NULL,NULL,CORE,NULL
2001CS67,3,3,CS206,NULL,NULL,NULL,NULL,CORE,NULL
2001CS67,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
1801EE41,7,7,EE523,NULL,NULL,NULL,NULL,Department Elective - I,NULL
1801EE41,7,7,EE484,NULL,NULL,NULL,NULL,CORE,NULL
1801EE41,7,7,EE485,NULL,NULL,NULL,NULL,CORE,NULL
1801EE41,7,7,EE486,NULL,NULL,NULL,NULL,CORE,NULL
1801EE41,7,7,EE493,NULL,NULL,NULL,NULL,CORE,NULL
1801CS39,7,7,CS571,NULL,NULL,NULL,NULL,Department Elective - II,NULL
1801CS39,7,7,CS555,NULL,NULL,NULL,NULL,Department Elective - III,NULL
1801CS39,7,7,CS577,NULL,NULL,NULL,NULL,Department Elective - IV,NULL
1801CS39,7,7,PH401,NULL,NULL,NULL,NULL,Open Elective,NULL
1801CS39,7,7,CS491,NULL,NULL,NULL,NULL,CORE,NULL
2001ME14,3,3,HS221,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001ME14,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001ME14,3,3,ME207,NULL,NULL,NULL,NULL,CORE,NULL
2001ME14,3,3,ME209,NULL,NULL,NULL,NULL,CORE,NULL
2001ME14,3,3,ME231,NULL,NULL,NULL,NULL,CORE,NULL
1901CE49,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
2001EE28,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001EE28,3,3,EE200,NULL,NULL,NULL,NULL,CORE,NULL
2001EE28,3,3,EE201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE28,3,3,EE202,NULL,NULL,NULL,NULL,CORE,NULL
